,product,gender,length,review,star
229,[グンゼ] インナーシャツ キレイラボ 完全無縫製 なめらかにフィット 綿混 8分袖 KL1846R レディース,女性,長袖,"
レディースだとは気づかず入手して失敗しました。レビューを見て男性の方も利用しているユニセックスものかと錯覚しましたが，届いてみると小さすぎでした。紹介文には性別が触れられておらず，よく見ると階層がレディースのインナウェアになっていました。こういう間違いをする人は少ないと思いますが，男性用なのか女性用なのか明記していただけると親切かもしれません。男性としてレビュアーになっているので，まさかこんなことがあるかとは思いもよりませんでした。きっとこれから暖かくてよいだろうという思いだけでした。しかし縫製や肌触りその他のことについて以下に記します。他のレビュアーの方が述べているように縫い目がなく，肌にピッタリあうように製造されています。肌触りもとてもスムーズで文化・服装形態機能研究所所長とグンゼのコラボによる成果といえるでしょう。8分袖というのも中間着と考えると機能的で，上に来ている服から出ることはないのでとても良いと思います。男性用があるならば利用してもよいと思いました。
",0
230,[グンゼ] インナーシャツ 快適工房 V型7分袖スリーマー 綿100% 日本製 KH5046 レディース,女性,長袖,"
洗濯するとちちんでしまった。ワンサイズ大きいのがいいと思います
",0
231,【直営店限定】ＶネックＴシャツ(メンズ),男性,半袖,"
薄目で乳首の位置わかる。インナーでない厳しいかも。着心地はかなり良い。
",0
232,【Fitte】ブラタンクトップ（レディース）,女性,半袖,"
とっても　気に入っています。締め付けはないけれど　カッコよくなります。一年を通して愛用できると思います。洗濯機で気を遣わず洗っても　今のところ型崩れなしです
",1
233,[グンゼ] インナー Tuche トゥシェ INTIMATE 着るコスメ 綿100% 8分袖 TC4046 レディース,女性,長袖,"
ヒートテックで肌が荒れてしまい、綿100はを探していました。値段が安いのに、とても着心地が良いです。
",1
234,[グンゼ] インナーシャツ YG 綿100% クルーネック長袖 YV0011N メンズ,男性,長袖,"
メーカーではインナーとして販売しているのでしょうが、私は夏用の長袖パジャマとして購入しました。いくら暑くても長袖長ズボンで寝ているので。希望していたのは、①厚すぎないこと、②ゴワゴワせずに柔らかいこと、③長めのサイズ感、④洗濯で伸び縮みしないこと（特に首回りの伸び）、でした。①は夏用としてちょうどよかったです。もうほんの少しだけ薄くてもよかったかもしれませんが、耐久性が犠牲になるのは嫌なのでこの程度で良いかと思います。②は満足。もともとインナーですから柔らかいです。③袖丈が短めです。④ほんの少し縮みました。袖丈が短くなったのと（もともと長めではない）と腕の太さがきつめになったので、洗い立てを着る時は引っ張って伸ばしています。というわけで、ロンTを買うことを考えたら、この価格でこの品質は大満足です。注意点としては、少しだけチクチク感じます。自分はおそらく一般的な人よりは肌が敏感なのでそう感じるかもしれません。と言うものの、着用後10分もすればそのチクチク感は忘れていますから、些細なレベルです。
",0
235,[グンゼ] インナーシャツ G.T.HAWKINS 綿100% サーフシャツ 2枚組 HK10182 メンズ,男性,半袖,"
肌着の代わりに使おうと思いましたが思ったより余裕がありました。BVDのもののサイズのが理想的。向こうで黒のがあれば良かったんですが。
",0
236,[グンゼ] インナーシャツ G.T.HAWKINS 綿100% サーフシャツ 2枚組 HK10182 メンズ,男性,半袖,"
肩と脇のラインよりちょっと先まで袖があっていい感じでした開封したばかりだと独特の臭いがあるので、一度洗濯をオススメします
",1
237,【STANDARD】2分袖インナー(レディース),女性,半袖,"
夏の家着＆パジャマです。短めの袖、やわらかいコットンが最高に着心地いいです。かれこれ10年以上愛用しています。その間、何度購入を繰り返したでしょうか。というくらいのお気に入りです。
",1
238,[グンゼ] インナーシャツ G.T.HAWKINS 綿100% サーフシャツ 2枚組 HK10182 メンズ,男性,半袖,"
夏にこれ一枚でも着れますし、インナーとしても重宝します。生地もしっかりしてるのでいいと思います。
",1
239,[グンゼ] インナーシャツ G.T.HAWKINS 綿100% サーフシャツ 2枚組 HK10182 メンズ,男性,半袖,"
夏のアウトドア用として、ガードすべきところはきちんと守られ。大変理にかなっていると思う。
",1
240,[グンゼ] インナーシャツ ホットマジック 寒さ知らず 8分袖 日本製 MH5646 レディース,女性,長袖,"
レビューを見て普段よりワンサイズ大きめのLサイズを購入しました。ユニクロのラインナップではエクストラヒートテックに相当すると思います。少し値段は高いですが、肌触り、暖かさ、段違いです。下着メーカーだけのことはあります。餅は餅屋ですね。
",1
241,【寒さ知らず】8分袖インナー（レディース）,女性,長袖,"
昨シーズン購入して、今年大寒になり使用してみました。ふわっと暖かく、着心地もいいです。追加購入しました。
",1
242,[グンゼ] インナーシャツ ホットマジック 柔らか温か Vネック9分袖 MH1909 メンズ,男性,長袖,"
暖かさの中よりも少し上。コスパはしまむらには遠く及ばない。
",0
243,[グンゼ] インナーシャツ 快適工房 V型7分袖スリーマー 綿100% 日本製 KH5046 レディース,女性,長袖,"
数年前から乾燥で肌がかぶれやすくなっていました。寒くなってきたので肌着にヒートテックを着たところ上半身痒くなってかぶれてしまいました。薬を塗ってもなかなか治らず、下着を全て大きなサイズの綿素材に変えてみました。縫い目と小さいレース部分が刺激になって痒かったので、裏返しにして着用したらかなり痒みが改善されました。レース無しと色が黒やグレーも作ってほしいです。
",0
244,【接触冷感】ＶネックＴシャツ（メンズ）【SALE】,男性,半袖,"
夫曰く、さらっとした感触が気持ち良いそうです。
",1
245,[グンゼ] インナーシャツ G.T.HAWKINS 綿100% Tシャツ 2枚組 HK10132 メンズ,男性,半袖,"
良い感じですこれからも購入します
",1
246,[グンゼ] インナーシャツ G.T.HAWKINS 綿100% Tシャツ 2枚組 HK10132 メンズ,男性,半袖,"
商品が手に入り，着てみたが，ちょっと大きすぎて，かゆくなって，暑くて，防汗性ではないです。よくないTシャツですね。
",0
247,[グンゼ] インナーシャツ G.T.HAWKINS 綿100% サーフシャツ 2枚組 HK10182 メンズ,男性,半袖,"
袖がないので汗ばみにくく、汗によるかぶれが少なくなった。色も黒で汗による黄ばみを気にすることなく着られるのも嬉しいところ。購入二回め
",1
248,[グンゼ] インナーシャツ 快適工房 V型7分袖スリーマー 綿100% 日本製 KH5046 レディース,女性,長袖,"
とてもいい商品ですが、手に取ってみるとちょっと薄手で、冬には向きません。結局再度厚めのものを購入しました。ただ、ただ春になれば活躍するでしょう。
",0
